user_id,age_group,city_tier,subscription_plan,new_subscription_plan,upgrade_or_not
UIDLCdbb2127c715,18-24,Tier 3,Basic,Free,0
UIDLCdbb2721afbd,25-34,Tier 1,Premium,Free,0
UIDLCdbb39b1a257,18-24,Tier 3,Basic,Premium,1
UIDLCdbb3fc0ee07,25-34,Tier 3,Free,Basic,1
UIDLCdbbb88f99a7,35-44,Tier 2,Premium,Basic,0
UIDLCdbbbf20f45a,18-24,Tier 2,Basic,Free,0
UIDLCdbbd00bb482,25-34,Tier 2,Premium,Free,0
UIDLCdbbd04ab3e0,25-34,Tier 1,Premium,Free,0
UIDLCdbc2ab75230,35-44,Tier 3,Basic,Free,0
UIDLCdbc2b689e1b,18-24,Tier 1,Basic,Free,0
UIDLCdbc69d8b529,18-24,Tier 1,Premium,Free,0
UIDLCdbc971ac370,18-24,Tier 3,Basic,Free,0
UIDLCdbd0db6a9b9,18-24,Tier 3,Basic,Free,0
UIDLCdbd240bea05,45+,Tier 3,Basic,Premium,1
UIDLCdbd4eff5826,18-24,Tier 1,Basic,Free,0
UIDLCdbd6ecdfdcb,25-34,Tier 1,Basic,Free,0
UIDLCdbda414193b,45+,Tier 2,Premium,Free,0
UIDLCdbdadf3375a,35-44,Tier 2,Premium,Basic,0
UIDLCdbddf566c95,18-24,Tier 1,Premium,Free,0
UIDLCdbde607bb3d,25-34,Tier 2,Premium,Free,0
UIDLCdbdf3945834,25-34,Tier 3,Basic,Free,0
UIDLCdbe028d97b8,35-44,Tier 2,Basic,Premium,1
UIDLCdbe068a0cd3,18-24,Tier 2,Free,Basic,1
UIDLCdbe30bf6657,45+,Tier 2,Premium,Free,0
UIDLCdbe3a6f0fbb,18-24,Tier 1,Basic,Free,0
UIDLCdbe40903941,45+,Tier 2,Basic,Free,0
UIDLCdbe4f1fc508,18-24,Tier 3,Basic,Free,0
UIDLCdbec6ea5269,18-24,Tier 2,Basic,Free,0
UIDLCdbefd5e2272,35-44,Tier 2,Premium,Basic,0
UIDLCdbf25a04f1e,18-24,Tier 2,Basic,Premium,1
UIDLCdbf2afeecde,45+,Tier 2,Basic,Free,0
UIDLCdbf6221d3c9,18-24,Tier 1,Free,Basic,1
UIDLCdbf6b39837e,18-24,Tier 1,Basic,Free,0
UIDLCdbfbf159809,25-34,Tier 3,Free,Basic,1
UIDLCdbfd3fe0350,25-34,Tier 1,Premium,Free,0
UIDLCdc050eeb3d0,45+,Tier 2,Basic,Free,0
UIDLCdc0511ac5dd,18-24,Tier 1,Basic,Free,0
UIDLCdc0d31b42e2,18-24,Tier 2,Premium,Basic,0
UIDLCdc1472fe669,18-24,Tier 1,Basic,Free,0
UIDLCdc19027859e,18-24,Tier 2,Premium,Free,0
UIDLCdc1e217d9a0,18-24,Tier 3,Premium,Free,0
UIDLCdc20c1f6677,45+,Tier 1,Premium,Free,0
UIDLCdc219e3532d,18-24,Tier 2,Basic,Free,0
UIDLCdc27ab69918,35-44,Tier 1,Premium,Free,0
UIDLCdc2bb59f0a7,18-24,Tier 2,Basic,Free,0
UIDLCdc311f27288,25-34,Tier 2,Premium,Basic,0
UIDLCdc328506b05,25-34,Tier 3,Premium,Free,0
UIDLCdc34b0e0e02,25-34,Tier 1,Basic,Free,0
UIDLCdc3897ad168,25-34,Tier 2,Basic,Free,0
UIDLCdc39c93e14f,45+,Tier 2,Premium,Free,0
UIDLCdc3a09c64d7,18-24,Tier 3,Basic,Free,0
UIDLCdc3b6b3d6af,45+,Tier 1,Premium,Basic,0
UIDLCdc3c6530921,18-24,Tier 2,Basic,Free,0
UIDLCdc3cc16e58c,45+,Tier 2,Basic,Free,0
UIDLCdc3cd0f62c6,18-24,Tier 2,Premium,Basic,0
UIDLCdc3f8be90ea,18-24,Tier 2,Basic,Free,0
UIDLCdc412b54f6b,45+,Tier 2,Basic,Free,0
UIDLCdc428362608,35-44,Tier 2,Basic,Premium,1
UIDLCdc42a89062a,45+,Tier 3,Basic,Free,0
UIDLCdc45e740f91,18-24,Tier 2,Basic,Free,0
UIDLCdc46ba7541a,35-44,Tier 1,Basic,Premium,1
UIDLCdc46fe4e6e6,18-24,Tier 1,Premium,Free,0
UIDLCdc48a9b0c1a,25-34,Tier 3,Free,Basic,1
UIDLCdc4902b0877,18-24,Tier 1,Basic,Free,0
UIDLCdc4be614cf6,45+,Tier 2,Premium,Free,0
UIDLCdc4e191f228,45+,Tier 2,Free,Basic,1
UIDLCdc50a17e36b,25-34,Tier 2,Basic,Free,0
UIDLCdc515bf66ef,18-24,Tier 2,Premium,Free,0
UIDLCdc573cf6519,25-34,Tier 3,Basic,Free,0
UIDLCdc5c7dde5ef,18-24,Tier 3,Basic,Free,0
UIDLCdc5f03f7302,35-44,Tier 2,Basic,Free,0
UIDLCdc649737edf,25-34,Tier 1,Premium,Free,0
UIDLCdc65342eaf8,35-44,Tier 2,Basic,Free,0
UIDLCdc65b37dcfe,45+,Tier 2,Basic,Free,0
UIDLCdc65fb77e9f,18-24,Tier 3,Basic,Free,0
UIDLCdc6600fc163,18-24,Tier 2,Basic,Free,0
UIDLCdc6a1f243f0,35-44,Tier 1,Premium,Free,0
UIDLCdc6b4cc8c1a,25-34,Tier 1,Premium,Free,0
UIDLCdc77fcf2574,18-24,Tier 1,Premium,Free,0
UIDLCdc7ad803558,18-24,Tier 1,Premium,Free,0
UIDLCdc7dbb5abbd,18-24,Tier 3,Premium,Basic,0
UIDLCdc7ebeaeb9c,18-24,Tier 1,Premium,Free,0
UIDLCdc7fea567b7,18-24,Tier 2,Basic,Free,0
UIDLCdc801e234be,18-24,Tier 1,Premium,Free,0
UIDLCdc837024868,25-34,Tier 2,Premium,Free,0
UIDLCdc838e5cb62,25-34,Tier 2,Premium,Basic,0
UIDLCdc86c8abbab,18-24,Tier 3,Premium,Basic,0
UIDLCdc8ec1109b4,35-44,Tier 3,Basic,Premium,1
UIDLCdc9157442fd,35-44,Tier 3,Premium,Free,0
UIDLCdc921d06f11,18-24,Tier 2,Basic,Free,0
UIDLCdc92bfa50ff,25-34,Tier 2,Premium,Free,0
UIDLCdc938fd7d1f,35-44,Tier 2,Premium,Free,0
UIDLCdc9612a05b0,18-24,Tier 2,Premium,Basic,0
UIDLCdc9754e4315,18-24,Tier 2,Basic,Free,0
UIDLCdc9a56be966,45+,Tier 3,Basic,Premium,1
UIDLCdc9bf0cc5d3,45+,Tier 3,Premium,Free,0
UIDLCdca4a0a3807,18-24,Tier 3,Premium,Free,0
UIDLCdca608b657f,35-44,Tier 1,Free,Premium,1
UIDLCdca73f0b316,25-34,Tier 3,Basic,Free,0
UIDLCdcafc17b6cc,35-44,Tier 2,Premium,Basic,0
UIDLCdcb0ab5d32d,18-24,Tier 3,Basic,Free,0
UIDLCdcb1d073847,18-24,Tier 3,Premium,Free,0
UIDLCdcb46f6f4ac,25-34,Tier 3,Basic,Free,0
UIDLCdcc0305ec02,18-24,Tier 2,Premium,Free,0
UIDLCdcc0e4cc061,25-34,Tier 1,Basic,Free,0
UIDLCdcc50d651ba,35-44,Tier 2,Basic,Free,0
UIDLCdcc8a036664,25-34,Tier 2,Premium,Free,0
UIDLCdccac24e229,25-34,Tier 1,Premium,Free,0
UIDLCdccbef3e8a9,25-34,Tier 2,Premium,Basic,0
UIDLCdcce7eefece,25-34,Tier 1,Premium,Free,0
UIDLCdccef933c43,18-24,Tier 2,Premium,Basic,0
UIDLCdcd63a8a27d,45+,Tier 1,Premium,Basic,0
UIDLCdce0ec32e84,25-34,Tier 3,Basic,Free,0
UIDLCdce497aa189,35-44,Tier 2,Premium,Basic,0
UIDLCdce51cf03e4,25-34,Tier 2,Basic,Free,0
UIDLCdce6a98034b,45+,Tier 1,Premium,Basic,0
UIDLCdcedcc99741,25-34,Tier 3,Basic,Free,0
UIDLCdcf2432582f,45+,Tier 3,Basic,Free,0
UIDLCdcf40e0607d,18-24,Tier 3,Premium,Free,0
UIDLCdcf812d7cb8,18-24,Tier 2,Basic,Free,0
UIDLCdcfc4587401,25-34,Tier 2,Basic,Free,0
UIDLCdcfe6ae6fe9,45+,Tier 3,Basic,Premium,1
UIDLCdd00d5c3e89,35-44,Tier 3,Basic,Premium,1
UIDLCdd031d7251f,35-44,Tier 3,Basic,Free,0
UIDLCdd05c95491b,25-34,Tier 3,Premium,Free,0
UIDLCdd069dd0b9f,25-34,Tier 1,Premium,Basic,0
UIDLCdd0b47595ae,25-34,Tier 3,Basic,Free,0
UIDLCdd12fe49712,45+,Tier 2,Basic,Free,0
UIDLCdd13adffe9d,18-24,Tier 1,Premium,Basic,0
UIDLCdd15e124101,25-34,Tier 1,Basic,Free,0
UIDLCdd187e41162,25-34,Tier 2,Basic,Free,0
UIDLCdd1e1a2ccc6,35-44,Tier 3,Basic,Free,0
UIDLCdd1ff5583a9,25-34,Tier 1,Basic,Free,0
UIDLCdd25872bb54,18-24,Tier 3,Basic,Free,0
UIDLCdd268c7802a,35-44,Tier 2,Basic,Free,0
UIDLCdd269736119,25-34,Tier 1,Premium,Free,0
UIDLCdd2752759e8,35-44,Tier 1,Basic,Premium,1
UIDLCdd283e1dfc8,18-24,Tier 2,Basic,Free,0
UIDLCdd2aae2d3db,35-44,Tier 2,Premium,Free,0
UIDLCdd2e8c289d5,18-24,Tier 1,Basic,Free,0
UIDLCdd30cf0cf96,25-34,Tier 2,Basic,Free,0
UIDLCdd31d3bf3fb,25-34,Tier 1,Premium,Free,0
UIDLCdd321f684c6,35-44,Tier 1,Premium,Free,0
UIDLCdd3411ea481,35-44,Tier 3,Basic,Free,0
UIDLCdd36bbae0ec,35-44,Tier 3,Premium,Basic,0
UIDLCdd38841a8bc,18-24,Tier 1,Basic,Premium,1
UIDLCdd3cba5bf66,25-34,Tier 3,Basic,Free,0
UIDLCdd3dabd5fac,18-24,Tier 2,Basic,Free,0
UIDLCdd3de3f92c0,45+,Tier 3,Free,Premium,1
UIDLCdd3fc16b317,35-44,Tier 1,Premium,Free,0
UIDLCdd40291a0cf,25-34,Tier 2,Premium,Free,0
UIDLCdd475a68645,25-34,Tier 1,Premium,Free,0
UIDLCdd4790bac22,18-24,Tier 3,Basic,Free,0
UIDLCdd49381d539,35-44,Tier 3,Basic,Free,0
UIDLCdd4de82edc6,35-44,Tier 3,Basic,Free,0
UIDLCdd4e8548f8f,25-34,Tier 1,Basic,Free,0
UIDLCdd5448d2d31,45+,Tier 2,Basic,Premium,1
UIDLCdd54a8ad0a8,25-34,Tier 1,Premium,Free,0
UIDLCdd57149241e,25-34,Tier 2,Premium,Free,0
UIDLCdd5d0f0d2c9,25-34,Tier 1,Basic,Free,0
UIDLCdd5f2a734c5,18-24,Tier 1,Basic,Free,0
UIDLCdd63b22ba97,35-44,Tier 2,Basic,Free,0
UIDLCdd6530b06d1,25-34,Tier 3,Basic,Free,0
UIDLCdd6a2c7de8d,35-44,Tier 1,Premium,Free,0
UIDLCdd6afcdaad3,18-24,Tier 1,Free,Basic,1
UIDLCdd7655ac370,25-34,Tier 3,Basic,Free,0
UIDLCdd771cc6b73,35-44,Tier 3,Basic,Free,0
UIDLCdd7bde38571,25-34,Tier 1,Free,Basic,1
UIDLCdd7ce3cadbf,18-24,Tier 2,Premium,Free,0
UIDLCdd81b8d8d6b,25-34,Tier 1,Basic,Free,0
UIDLCdd844e2bea2,25-34,Tier 3,Basic,Free,0
UIDLCdd8484ead73,25-34,Tier 1,Basic,Premium,1
UIDLCdd88c973db4,25-34,Tier 2,Premium,Basic,0
UIDLCdd898cf2bf8,18-24,Tier 3,Basic,Free,0
UIDLCdd8a72a6efe,18-24,Tier 2,Basic,Free,0
UIDLCdd8b13ed76a,45+,Tier 2,Basic,Free,0
UIDLCdd8be5128ee,35-44,Tier 1,Free,Basic,1
UIDLCdd8bfc02d7f,25-34,Tier 2,Basic,Free,0
UIDLCdd90aabd37a,18-24,Tier 1,Premium,Free,0
UIDLCdd913e248cd,45+,Tier 1,Premium,Basic,0
UIDLCdd942ef7b39,18-24,Tier 1,Premium,Basic,0
UIDLCdd97eb9ec61,45+,Tier 1,Premium,Free,0
UIDLCdd9b504d327,18-24,Tier 3,Basic,Free,0
UIDLCdd9b8d26b26,18-24,Tier 2,Premium,Free,0
UIDLCdd9e8734217,35-44,Tier 2,Basic,Premium,1
UIDLCdd9ecd22dce,25-34,Tier 3,Premium,Free,0
UIDLCdd9ffa7dd56,18-24,Tier 2,Basic,Free,0
UIDLCdd9ffc9c54e,25-34,Tier 1,Premium,Free,0
UIDLCdda0910ad43,45+,Tier 2,Premium,Free,0
UIDLCdda0d4645d9,25-34,Tier 3,Basic,Free,0
UIDLCdda3fa639f2,18-24,Tier 3,Premium,Free,0
UIDLCdda6b73a1c4,25-34,Tier 3,Basic,Premium,1
UIDLCddad41fbb8e,25-34,Tier 2,Premium,Free,0
UIDLCddaeb2914db,18-24,Tier 1,Basic,Free,0
UIDLCddaf1f628a2,45+,Tier 2,Basic,Free,0
UIDLCddaf8fc530b,35-44,Tier 1,Basic,Free,0
UIDLCddb171f2c03,18-24,Tier 3,Premium,Free,0
UIDLCddb2abc8817,45+,Tier 1,Free,Basic,1
UIDLCddb2f47fc1b,45+,Tier 2,Basic,Free,0
UIDLCddb5bb8532e,18-24,Tier 1,Basic,Free,0
UIDLCddb64a39c53,18-24,Tier 3,Premium,Free,0
UIDLCddb768dd5dd,18-24,Tier 3,Basic,Free,0
UIDLCddb8098d47b,18-24,Tier 1,Basic,Free,0
UIDLCddb83c49a8a,25-34,Tier 1,Basic,Free,0
UIDLCddb852fdf9d,25-34,Tier 1,Free,Basic,1
UIDLCddc042d6307,35-44,Tier 3,Basic,Premium,1
UIDLCddc912859c2,18-24,Tier 1,Premium,Basic,0
UIDLCddcb1189a09,18-24,Tier 2,Basic,Free,0
UIDLCddce75e3d06,25-34,Tier 2,Basic,Free,0
UIDLCddd0caf5094,35-44,Tier 2,Free,Basic,1
UIDLCddd13bb7f75,18-24,Tier 1,Premium,Free,0
UIDLCddd218885df,18-24,Tier 3,Basic,Premium,1
UIDLCddd21a1d362,25-34,Tier 2,Premium,Free,0
UIDLCddd43cb685f,18-24,Tier 2,Basic,Free,0
UIDLCddd84fc3a42,35-44,Tier 1,Premium,Free,0
UIDLCddda6403d45,18-24,Tier 1,Premium,Basic,0
UIDLCdddf0270f36,45+,Tier 3,Premium,Free,0
UIDLCdde4339becb,18-24,Tier 2,Basic,Free,0
UIDLCdde9be1c3cb,25-34,Tier 3,Premium,Basic,0
UIDLCddea06c181e,35-44,Tier 2,Premium,Free,0
UIDLCddea47f4821,45+,Tier 2,Basic,Free,0
UIDLCddedf59a91f,25-34,Tier 2,Premium,Free,0
UIDLCddef907bef6,35-44,Tier 2,Free,Premium,1
UIDLCddf11ec8793,18-24,Tier 1,Basic,Free,0
UIDLCddf6b2e18e5,25-34,Tier 2,Basic,Free,0
UIDLCddfe44f4866,25-34,Tier 1,Basic,Free,0
UIDLCddffba565f8,18-24,Tier 2,Premium,Free,0
UIDLCddffdd7f332,18-24,Tier 2,Basic,Free,0
UIDLCde0583c89bf,25-34,Tier 3,Basic,Premium,1
UIDLCde064a0a76d,18-24,Tier 2,Basic,Free,0
UIDLCde07a0c2db2,18-24,Tier 3,Premium,Basic,0
UIDLCde07a7bff04,18-24,Tier 3,Basic,Premium,1
UIDLCde098b53bd5,35-44,Tier 3,Basic,Free,0
UIDLCde09d5c061a,18-24,Tier 1,Premium,Free,0
UIDLCde0bf741089,45+,Tier 1,Basic,Premium,1
UIDLCde0ca762922,35-44,Tier 2,Basic,Free,0
UIDLCde0e31212ad,25-34,Tier 1,Premium,Free,0
UIDLCde11d6041bc,25-34,Tier 2,Basic,Free,0
UIDLCde1432a4091,18-24,Tier 2,Premium,Free,0
UIDLCde1467acbe3,18-24,Tier 2,Basic,Free,0
UIDLCde148a229ed,18-24,Tier 3,Premium,Basic,0
UIDLCde1496cd85e,35-44,Tier 2,Premium,Free,0
UIDLCde15e7c68fe,18-24,Tier 1,Premium,Free,0
UIDLCde16ca6c75a,25-34,Tier 3,Basic,Free,0
UIDLCde1b1add3a0,45+,Tier 3,Basic,Free,0
UIDLCde1d91b57b8,18-24,Tier 2,Basic,Free,0
UIDLCde209d5f326,25-34,Tier 3,Basic,Premium,1
UIDLCde22d475696,18-24,Tier 2,Premium,Basic,0
UIDLCde22e21adc9,25-34,Tier 3,Free,Basic,1
UIDLCde24d7edc4d,35-44,Tier 2,Basic,Free,0
UIDLCde2514aa1fc,25-34,Tier 2,Premium,Free,0
UIDLCde2866b710b,18-24,Tier 3,Basic,Free,0
UIDLCde2bb504a5a,25-34,Tier 3,Premium,Free,0
UIDLCde2cca9b163,25-34,Tier 2,Premium,Free,0
UIDLCde2fd90899e,35-44,Tier 2,Basic,Free,0
UIDLCde30b920c56,18-24,Tier 3,Premium,Basic,0
UIDLCde30c7a6d22,25-34,Tier 2,Basic,Free,0
UIDLCde327821b27,25-34,Tier 1,Basic,Premium,1
UIDLCde3513eecf9,35-44,Tier 3,Basic,Free,0
UIDLCde376a0e1f1,45+,Tier 3,Basic,Free,0
UIDLCde40c69298b,35-44,Tier 2,Basic,Free,0
UIDLCde428d9da37,45+,Tier 1,Basic,Premium,1
UIDLCde46e2e88a4,25-34,Tier 3,Basic,Free,0
UIDLCde497a05afb,35-44,Tier 2,Premium,Free,0
UIDLCde49966d121,35-44,Tier 1,Basic,Premium,1
UIDLCde4f001f750,25-34,Tier 1,Premium,Free,0
UIDLCde5400e45d3,18-24,Tier 2,Premium,Free,0
UIDLCde55065d8b3,45+,Tier 2,Premium,Free,0
UIDLCde581f41ecc,18-24,Tier 3,Premium,Free,0
UIDLCde5b8259141,35-44,Tier 2,Basic,Free,0
UIDLCde5ef856640,18-24,Tier 2,Free,Basic,1
UIDLCde5f0f5121f,25-34,Tier 3,Premium,Free,0
UIDLCde60071a1e7,18-24,Tier 1,Basic,Free,0
UIDLCde67c0a9772,18-24,Tier 1,Basic,Free,0
UIDLCde68d5ad877,18-24,Tier 1,Free,Basic,1
UIDLCde69bf6bfbd,18-24,Tier 3,Premium,Free,0
UIDLCde69fafb511,25-34,Tier 3,Basic,Free,0
UIDLCde6a1b3382f,18-24,Tier 2,Basic,Free,0
UIDLCde6e1b17ceb,45+,Tier 1,Premium,Free,0
UIDLCde716c6bbe5,25-34,Tier 3,Basic,Free,0
UIDLCde719980fc2,35-44,Tier 2,Basic,Free,0
UIDLCde7357dc38b,18-24,Tier 3,Basic,Free,0
UIDLCde754f0a4cf,35-44,Tier 2,Premium,Basic,0
UIDLCde764f5a819,18-24,Tier 2,Basic,Free,0
UIDLCde767dfbe3c,35-44,Tier 2,Free,Premium,1
UIDLCde76bdd74c8,18-24,Tier 2,Premium,Free,0
UIDLCde77685b3db,25-34,Tier 1,Premium,Free,0
UIDLCde7cf712aa7,18-24,Tier 1,Premium,Free,0
UIDLCde7d317f7a2,35-44,Tier 1,Free,Basic,1
UIDLCde8493a2d5b,18-24,Tier 3,Premium,Free,0
UIDLCde880eed203,35-44,Tier 3,Basic,Free,0
UIDLCde8a5cc8bdb,25-34,Tier 1,Premium,Free,0
UIDLCde8ad661234,35-44,Tier 1,Premium,Free,0
UIDLCde8b3dce164,18-24,Tier 1,Basic,Free,0
UIDLCde8c5455058,45+,Tier 3,Basic,Free,0
UIDLCde8e669e506,18-24,Tier 3,Basic,Free,0
UIDLCde909d1d588,25-34,Tier 2,Premium,Basic,0
UIDLCde9247b6de2,35-44,Tier 2,Free,Basic,1
UIDLCde985c8fb18,35-44,Tier 2,Premium,Free,0
UIDLCde9869e4ece,35-44,Tier 2,Basic,Premium,1
UIDLCde98d6bfadd,35-44,Tier 2,Premium,Basic,0
UIDLCde9bea90594,45+,Tier 2,Basic,Premium,1
UIDLCde9d69e8f1b,18-24,Tier 1,Basic,Free,0
UIDLCde9e68fd7a8,25-34,Tier 2,Basic,Premium,1
UIDLCde9fbcdcbe2,35-44,Tier 3,Basic,Free,0
UIDLCde9fc2b4f6d,35-44,Tier 2,Basic,Free,0
UIDLCdea04f6452c,18-24,Tier 3,Premium,Free,0
UIDLCdea06c4660b,35-44,Tier 2,Free,Basic,1
UIDLCdea1e099cec,35-44,Tier 1,Basic,Premium,1
UIDLCdea2abbd3c7,18-24,Tier 3,Premium,Free,0
UIDLCdea30a5e994,45+,Tier 1,Premium,Free,0
UIDLCdea7caae490,18-24,Tier 2,Free,Premium,1
UIDLCdea918bb53c,25-34,Tier 3,Basic,Free,0
UIDLCdead9d87bb0,25-34,Tier 1,Premium,Free,0
UIDLCdeb2e8e9063,25-34,Tier 1,Premium,Free,0
UIDLCdeb62d4d092,35-44,Tier 3,Premium,Free,0
UIDLCdeb64171fbc,25-34,Tier 3,Basic,Free,0
UIDLCdebe1e9f641,18-24,Tier 3,Premium,Basic,0
UIDLCdec00df90b4,35-44,Tier 3,Premium,Free,0
UIDLCdec27884754,18-24,Tier 3,Premium,Basic,0
UIDLCdec41c2f3d0,35-44,Tier 1,Basic,Free,0
UIDLCdec536eb3f8,45+,Tier 2,Basic,Premium,1
UIDLCdec5f611f0a,25-34,Tier 1,Basic,Premium,1
UIDLCdec6263065d,25-34,Tier 1,Premium,Basic,0
UIDLCdec79336eaa,18-24,Tier 3,Basic,Free,0
UIDLCdec8202f8c7,35-44,Tier 1,Free,Premium,1
UIDLCdec85b8966a,18-24,Tier 2,Premium,Free,0
UIDLCdec9c1116e2,18-24,Tier 2,Premium,Basic,0
UIDLCdec9c8ace3c,35-44,Tier 3,Basic,Free,0
UIDLCdecc1895df5,35-44,Tier 1,Premium,Basic,0
UIDLCdece7912573,45+,Tier 1,Premium,Free,0
UIDLCdecea00116a,18-24,Tier 1,Premium,Free,0
UIDLCded1d301d98,18-24,Tier 1,Basic,Free,0
UIDLCded37a3ec77,18-24,Tier 3,Premium,Free,0
UIDLCded6b539be0,35-44,Tier 3,Basic,Free,0
UIDLCded78e9c371,25-34,Tier 3,Premium,Free,0
UIDLCded84cf4a01,25-34,Tier 2,Basic,Free,0
UIDLCded9ddd714e,25-34,Tier 1,Basic,Free,0
UIDLCdedd4f504e1,25-34,Tier 1,Premium,Free,0
UIDLCdedee073282,35-44,Tier 2,Premium,Basic,0
UIDLCdee11ed5407,35-44,Tier 2,Basic,Free,0
UIDLCdee2c3ebddc,18-24,Tier 3,Basic,Free,0
UIDLCdee40771960,25-34,Tier 2,Basic,Free,0
UIDLCdee5b0b7aaf,18-24,Tier 1,Premium,Basic,0
UIDLCdee614e0709,25-34,Tier 1,Premium,Free,0
UIDLCdee9ec89e36,18-24,Tier 2,Basic,Free,0
UIDLCdeeeec4c449,18-24,Tier 3,Basic,Free,0
UIDLCdef0fb5d010,25-34,Tier 3,Basic,Free,0
UIDLCdef13cc4238,18-24,Tier 3,Premium,Free,0
UIDLCdef4ace0b67,25-34,Tier 1,Premium,Basic,0
UIDLCdef56107ecf,18-24,Tier 3,Premium,Free,0
UIDLCdef5d4d0dea,18-24,Tier 3,Basic,Free,0
UIDLCdef6b79061c,35-44,Tier 2,Premium,Basic,0
UIDLCdef7d4ab2b6,18-24,Tier 2,Basic,Free,0
UIDLCdef8f0b7440,18-24,Tier 3,Premium,Free,0
UIDLCdef9afdd555,18-24,Tier 2,Basic,Free,0
UIDLCdef9dd219ee,45+,Tier 1,Free,Basic,1
UIDLCdefac70b0a6,45+,Tier 1,Premium,Free,0
UIDLCdf00328564d,18-24,Tier 1,Premium,Basic,0
UIDLCdf030ed5da6,18-24,Tier 3,Basic,Free,0
UIDLCdf033053e00,45+,Tier 2,Premium,Free,0
UIDLCdf06e53bec4,35-44,Tier 1,Basic,Free,0
UIDLCdf0f443f2b7,18-24,Tier 3,Basic,Free,0
UIDLCdf150271304,35-44,Tier 2,Free,Premium,1
UIDLCdf1abcf4e0b,25-34,Tier 3,Basic,Free,0
UIDLCdf1b7d99f1b,25-34,Tier 1,Premium,Free,0
UIDLCdf209da9adf,25-34,Tier 1,Basic,Free,0
UIDLCdf21221f4ff,25-34,Tier 3,Free,Basic,1
UIDLCdf212a21b19,25-34,Tier 2,Basic,Premium,1
UIDLCdf2378c0005,25-34,Tier 1,Premium,Free,0
UIDLCdf292b2cb70,18-24,Tier 3,Basic,Free,0
UIDLCdf296fb29df,18-24,Tier 1,Premium,Basic,0
UIDLCdf2c7394877,18-24,Tier 3,Free,Basic,1
UIDLCdf2c9ace417,45+,Tier 3,Free,Basic,1
UIDLCdf2d4661e70,25-34,Tier 3,Premium,Free,0
UIDLCdf2f438747a,18-24,Tier 2,Basic,Free,0
UIDLCdf309acdc24,25-34,Tier 1,Premium,Free,0
UIDLCdf30f3970e8,18-24,Tier 2,Basic,Free,0
UIDLCdf345ed5601,45+,Tier 2,Basic,Premium,1
UIDLCdf369594f9c,25-34,Tier 2,Premium,Free,0
UIDLCdf3862a7f3d,25-34,Tier 2,Premium,Free,0
UIDLCdf39351e720,35-44,Tier 1,Free,Basic,1
UIDLCdf396a5d7d5,35-44,Tier 2,Premium,Free,0
UIDLCdf399049491,18-24,Tier 2,Premium,Free,0
UIDLCdf3dab6c207,18-24,Tier 3,Basic,Free,0
UIDLCdf3e72701eb,35-44,Tier 2,Basic,Free,0
UIDLCdf417b405fd,25-34,Tier 3,Premium,Free,0
UIDLCdf421252d44,35-44,Tier 1,Basic,Premium,1
UIDLCdf43b4c0793,18-24,Tier 2,Basic,Free,0
UIDLCdf478f081a9,18-24,Tier 3,Premium,Free,0
UIDLCdf499a9112c,25-34,Tier 3,Premium,Free,0
UIDLCdf4c43e9c0d,18-24,Tier 1,Premium,Basic,0
UIDLCdf51ee67fde,25-34,Tier 2,Basic,Free,0
UIDLCdf56c3f2646,25-34,Tier 1,Basic,Free,0
UIDLCdf584949c37,18-24,Tier 2,Basic,Free,0
UIDLCdf58dfc8da7,25-34,Tier 1,Basic,Free,0
UIDLCdf5c76c41d6,18-24,Tier 3,Premium,Basic,0
UIDLCdf5f745a625,18-24,Tier 1,Free,Premium,1
UIDLCdf61f84e7aa,35-44,Tier 2,Free,Basic,1
UIDLCdf621e1986a,18-24,Tier 2,Premium,Basic,0
UIDLCdf650cb4d5b,25-34,Tier 1,Basic,Free,0
UIDLCdf666dde21d,18-24,Tier 2,Basic,Free,0
UIDLCdf6820beff7,18-24,Tier 3,Basic,Free,0
UIDLCdf68b7b1529,35-44,Tier 2,Premium,Free,0
UIDLCdf70220763b,45+,Tier 2,Basic,Free,0
UIDLCdf71898f557,35-44,Tier 2,Basic,Premium,1
UIDLCdf779eacbf8,25-34,Tier 1,Premium,Free,0
UIDLCdf79b8a914d,25-34,Tier 1,Premium,Free,0
UIDLCdf7cfa5c5bf,18-24,Tier 2,Free,Basic,1
UIDLCdf7efea15dc,18-24,Tier 2,Premium,Free,0
UIDLCdf7fc64fdd6,18-24,Tier 2,Premium,Free,0
UIDLCdf8053da96f,45+,Tier 2,Basic,Free,0
UIDLCdf821059ebf,18-24,Tier 1,Premium,Basic,0
UIDLCdf83844405c,25-34,Tier 2,Basic,Free,0
UIDLCdf8444b92a1,18-24,Tier 2,Premium,Free,0
UIDLCdf8730e98fe,25-34,Tier 2,Basic,Free,0
UIDLCdf8b99b01d2,18-24,Tier 2,Basic,Free,0
UIDLCdf8f00f8884,18-24,Tier 2,Premium,Basic,0
UIDLCdf91896e35c,35-44,Tier 3,Basic,Free,0
UIDLCdf9358a10fe,18-24,Tier 3,Basic,Free,0
UIDLCdf9a40508de,25-34,Tier 3,Free,Basic,1
UIDLCdfa05e17f9b,35-44,Tier 1,Premium,Free,0
UIDLCdfa398fc2f0,25-34,Tier 1,Premium,Free,0
UIDLCdfa5b37792a,18-24,Tier 1,Basic,Free,0
UIDLCdfa706db170,35-44,Tier 2,Premium,Free,0
UIDLCdfa99866132,18-24,Tier 3,Basic,Free,0
